datetime,temp_location3,temp_location6,temp_location2,temp_location4,temp_location5,temp_location1,solar_location3,solar_location6,solar_location2,solar_location4,solar_location5,solar_location1,total_solar,Hour
21/03/2015 09:00:00,6.4,7.71,6.89,5.62,7.66,6.7,402.88,481.38,476.25,325.5,478.12,471.12,2635.25,9
21/03/2015 10:00:00,7.98,8.39,8.49,7.24,8.35,8.49,590.75,594.75,593,563.5,591.75,592.5,3526.25,10
21/03/2015 11:00:00,8.89,8.99,9.23,8.64,9.11,9.47,655.5,665.25,662,602.75,663.25,662.5,3911.25,11
21/03/2015 12:00:00,9.47,9.25,9.68,9.34,9.55,10.1,665.75,680,673.5,626.25,681.75,676.5,4003.75,12
21/03/2015 13:00:00,9.9,9.4,10.02,9.83,9.8,10.46,622.25,640.25,633.25,610.25,644.5,638.5,3789,13
21/03/2015 14:00:00,10.1,9.51,10.24,10.02,9.96,10.6,538,549.75,543.75,521.75,556.25,551,3260.5,14
21/03/2015 15:00:00,10.07,9.67,10.25,9.86,10.1,10.49,400.25,414,412.12,392.88,425.62,422.12,2466.99,15
21/03/2015 16:00:00,9.72,9.73,9.95,9.44,10.14,10.14,246.12,254.56,253.88,236.81,263.38,261.12,1515.87,16
21/03/2015 17:00:00,9.01,9.64,9.31,8.48,10.08,9.53,90.12,88.06,87.84,78.66,98.03,89.09,531.8,17
21/03/2015 18:00:00,6.97,9.27,7.76,5.87,9.76,8.36,2.29,2.25,2.24,0.89,3.22,3.09,13.98,18
22/03/2015 06:00:00,1.56,6.29,2.64,1.18,6.4,2.89,17.98,24.07,23.71,28.82,19.91,18.02,132.51,6
22/03/2015 07:00:00,2.13,6.31,3.25,2.24,6.47,3.02,131.19,148.19,134.75,145.12,124.56,113.62,797.43,7
22/03/2015 08:00:00,3.31,6.52,4.22,3.5,6.82,3.95,284.25,332,308.12,313.88,270.5,317.38,1826.13,8
22/03/2015 09:00:00,4.46,6.59,5.08,4.76,6.97,5.15,484.38,493.5,491.5,489.25,429.88,484.88,2873.39,9
22/03/2015 10:00:00,5.72,6.62,5.99,5.94,7.03,6.22,592,609.5,604.5,594,579.5,599,3578.5,10
22/03/2015 11:00:00,6.84,6.74,6.86,7.02,7.13,7.2,659.25,677.75,669.75,651,672.25,666,3996,11
22/03/2015 12:00:00,7.65,6.9,7.5,7.93,7.29,7.95,669,692.75,683.5,644.75,690.5,682,4062.5,12
22/03/2015 13:00:00,8.29,7.04,8.07,8.51,7.49,8.54,617.75,651.75,642.5,583.75,652.75,643,3791.5,13
22/03/2015 14:00:00,8.66,7.12,8.4,8.77,7.67,8.92,520.5,558.75,551.5,479.62,564.75,550.25,3225.37,14
22/03/2015 15:00:00,8.73,7.2,8.52,8.74,7.83,9.05,387.62,425.88,418.38,341.5,433.12,418.5,2425,15
22/03/2015 16:00:00,8.55,7.3,8.43,8.53,7.91,8.94,234,265.62,260.62,193.69,273.5,263.38,1490.81,16
22/03/2015 17:00:00,8.05,7.39,8.03,7.97,7.9,8.51,83.25,99.16,93.78,65.38,105.19,95.19,541.95,17
22/03/2015 18:00:00,6.79,7.23,6.68,6.7,7.65,7.57,2.85,3.03,2.9,1.31,4.16,3.83,18.08,18
23/03/2015 06:00:00,1.8,6.69,3.08,1.26,6.4,2.97,15.02,17.2,16.56,14.49,20.28,14.18,97.73,6
23/03/2015 07:00:00,2.9,6.67,3.84,2.24,6.4,3.93,83.28,106.12,97.31,68.44,117.06,87.25,559.46,7
23/03/2015 08:00:00,4.33,6.95,5.21,3.24,6.68,5.06,166.5,224,243.88,133.12,256,178.5,1202,8
23/03/2015 09:00:00,5.43,7.02,5.99,4.72,6.79,5.86,269,338,347.88,214.62,394,320.5,1884,9
23/03/2015 10:00:00,6.54,7.24,6.77,6.44,7.14,6.69,456.5,477.88,511.12,280.62,507.75,395.62,2629.49,10
23/03/2015 11:00:00,7.71,7.51,7.7,7.49,7.5,7.24,438.75,544,570.5,302.88,562.5,436.12,2854.75,11
23/03/2015 12:00:00,8.22,7.79,8.43,8.1,7.78,7.69,486.75,535.5,623,432.38,638,549,3264.63,12
23/03/2015 13:00:00,8.75,8.07,9.14,9,8.04,8.42,410.12,563.5,591.5,407.88,513.25,494.12,2980.37,13
23/03/2015 14:00:00,8.75,8.33,9.45,9.37,8.19,8.65,309.12,406.75,475.38,307.88,421.75,405.5,2326.38,14
23/03/2015 15:00:00,8.49,8.42,9.43,9.22,8.26,8.6,214.44,301.38,317.38,206.75,287.25,259.12,1586.32,15
23/03/2015 16:00:00,8.05,8.29,8.93,8.82,8.11,8.1,80.72,193.81,128.38,126.72,149.31,96.91,775.85,16
23/03/2015 17:00:00,7.3,8.08,8.1,8.2,7.98,7.38,30.52,64.91,34.39,57.08,38.59,28.98,254.47,17
23/03/2015 18:00:00,6.71,7.82,7.33,6.45,7.86,6.98,1.44,1.81,1.31,1.13,1.61,1.95,9.25,18
24/03/2015 06:00:00,3.03,7.18,4.04,2.13,7.42,4.15,24.26,26.47,25.85,19.05,21.66,22.55,139.84,6
24/03/2015 07:00:00,3.68,7.2,4.66,2.63,7.2,4.43,126.16,123.59,131.81,78.84,119.12,128.06,707.58,7
24/03/2015 08:00:00,4.71,7.28,5.4,3.27,7.03,4.98,252.88,231.94,253.5,256.12,237.94,250.06,1482.44,8
24/03/2015 09:00:00,5.06,7.25,5.96,4.99,6.93,5.28,365.5,332.88,361.25,441.5,321.62,339.62,2162.37,9
24/03/2015 10:00:00,5.44,7.25,6.39,6.4,6.92,5.62,435,414.25,434.75,500.75,352.38,394,2531.13,10
24/03/2015 11:00:00,5.67,7.38,6.7,7.13,6.89,5.83,464,456.25,434.62,494.5,359.38,427.88,2636.63,11
24/03/2015 12:00:00,6.17,7.36,6.88,7.56,7.03,6.19,465.75,376.75,413,467.62,369,448.12,2540.24,12
24/03/2015 13:00:00,6.51,7.46,7.01,7.86,7.28,6.5,435.5,351.38,408,435.38,388.88,466.12,2485.26,13
24/03/2015 14:00:00,6.56,7.56,7.13,7.99,7.51,6.75,374.75,344.38,381.25,348.38,389,391.38,2229.14,14
24/03/2015 15:00:00,6.34,7.62,7.05,7.75,7.55,6.5,277.88,306,298.12,251.06,298.38,286,1717.44,15
24/03/2015 16:00:00,5.91,7.61,6.68,7.28,7.44,6.07,163.81,183,182.06,138.56,178.94,175.25,1021.62,16
24/03/2015 17:00:00,5.37,7.47,6.14,6.46,7.39,5.66,46.44,70.47,61.67,48.7,73.5,58.42,359.2,17
24/03/2015 18:00:00,4.67,7.27,5.35,4.88,7.22,5.15,2.58,3.07,2.92,1.35,3.65,3.35,16.92,18
25/03/2015 06:00:00,2.86,5.93,3.66,1.86,6.56,3.91,25.45,35.5,26.97,21.13,32.64,25.62,167.31,6
25/03/2015 07:00:00,3.63,6.14,4.08,2.5,6.69,4.31,128,167.44,142.38,103.06,166,130.31,837.19,7
25/03/2015 08:00:00,4.66,6.32,4.91,2.91,6.82,5.01,281.25,310.75,298.88,217.5,315.62,253.94,1677.94,8
25/03/2015 09:00:00,5.54,6.57,5.88,3.71,6.92,5.53,440.88,443,439.62,356.75,453.5,425.38,2559.13,9
25/03/2015 10:00:00,6.36,6.89,6.66,5.49,7.17,6.2,526,550.5,546.5,565.25,561.75,559.5,3309.5,10
25/03/2015 11:00:00,7.04,7.36,7.47,6.86,7.53,6.97,562.25,606,580.5,588.25,631.5,599.75,3568.25,11
25/03/2015 12:00:00,7.6,7.79,8.06,7.66,7.89,7.47,572.25,606.5,577,583.5,641.5,587.5,3568.25,12
25/03/2015 13:00:00,7.97,8.14,8.47,8.21,8.18,7.81,537.75,571,531,534.75,617.5,559.5,3351.5,13
25/03/2015 14:00:00,8.16,8.41,8.66,8.5,8.43,8.05,484.62,512.5,477.38,452.62,551,521.5,2999.62,14
25/03/2015 15:00:00,8.25,8.66,8.83,8.53,8.62,8.28,392.12,407,385.88,353.38,440.12,418.12,2396.62,15
25/03/2015 16:00:00,8.05,8.7,8.69,8.3,8.62,8.13,215,264.25,234.94,230.81,197.31,166.12,1308.43,16
25/03/2015 17:00:00,7.39,8.57,8.13,7.74,8.41,7.34,48.33,59.94,53.44,83.25,53.73,46.06,344.75,17
25/03/2015 18:00:00,5.8,8.27,6.71,5.45,8.17,6.23,2.08,2.4,2.2,2.2,1.95,1.84,12.67,18
26/03/2015 06:00:00,8.31,10.17,9.09,6.21,10.06,8.86,12.93,12.61,15.47,6.54,22.59,16.84,86.98,6
26/03/2015 07:00:00,7.91,10.03,8.78,7.41,9.65,8.32,77.88,130.19,102.81,72.25,148.88,93.09,625.1,7
26/03/2015 08:00:00,7.66,9.59,8.48,8.08,9.55,8.31,151.19,266.75,194.5,186.75,290.38,196.56,1286.13,8
26/03/2015 09:00:00,7.81,9.59,8.66,8.45,9.7,8.58,394.5,412.88,409.38,448.75,418.38,382.5,2466.39,9
26/03/2015 10:00:00,8.74,9.84,9.39,9.52,9.91,9.06,616.25,571.25,614,608.75,563.25,604.25,3577.75,10
26/03/2015 11:00:00,9.56,10.18,10.21,10.76,10.11,9.61,683.75,678.25,689,676.5,684,687,4098.5,11
26/03/2015 12:00:00,9.7,10.42,10.45,11.32,10.17,9.63,697.5,711.25,706.25,686,713.25,708,4222.25,12
26/03/2015 13:00:00,9.65,10.43,10.35,11.3,10.11,9.59,660.25,672.5,667.75,644.75,676.5,670.75,3992.5,13
26/03/2015 14:00:00,9.48,10.3,10.13,10.99,10.02,9.47,572,583.25,579,553.75,588.75,583.75,3460.5,14
26/03/2015 15:00:00,9.13,10.16,9.79,10.41,9.92,9.22,436,450.88,447,415.75,457.88,452.25,2659.76,15
26/03/2015 16:00:00,8.71,9.94,9.3,9.63,9.75,8.9,274.75,288.88,283,256.5,294.88,286.88,1684.89,16
26/03/2015 17:00:00,8.12,9.66,8.68,8.67,9.59,8.46,110.12,117.72,114.75,97.28,124.62,120.66,685.15,17
26/03/2015 18:00:00,7.16,9.33,7.76,7.26,9.38,7.71,6.77,6.99,6.94,4.03,8.77,8.64,42.14,18
27/03/2015 05:00:00,2.57,8.08,3.68,1.35,8.33,4.24,0,0,0,0.02,0,0,0.02,5
27/03/2015 06:00:00,3.27,8.14,4.14,0.91,8.42,4.25,22.51,26,26.82,34.78,22.84,27.18,160.13,6
27/03/2015 07:00:00,4.24,8.49,5.15,3.14,8.66,5.18,89,93.81,100.16,69.66,117.06,112,581.69,7
27/03/2015 08:00:00,5.78,8.99,6.54,4.62,9.05,7.14,161.56,203,187.81,147.62,191.88,197.5,1089.37,8
27/03/2015 09:00:00,6.77,9.23,7.59,5.88,9.14,7.93,213.38,299.25,286.25,177.44,188.62,253.06,1418,9
27/03/2015 10:00:00,7.67,9.13,8.56,6.87,8.31,7.96,250.69,239.06,279.75,243.88,206.5,213.69,1433.57,10
27/03/2015 11:00:00,8.12,8.11,8.25,7.89,7.8,7.13,256.12,221.44,249.12,295.88,165.56,240.94,1429.06,11
27/03/2015 12:00:00,8,7.7,7.66,8.75,7.81,7.2,262.38,171.62,234.38,364.12,130.56,212.88,1375.94,12
27/03/2015 13:00:00,7.99,7.83,7.56,9.51,8.29,7.47,356.5,156.38,281,294.88,145.88,270.75,1505.39,13
27/03/2015 14:00:00,8.55,8.35,8.03,9.54,8.89,8.11,290.88,125.38,218.38,287.5,88.72,165.06,1175.92,14
27/03/2015 15:00:00,8.67,8.78,8.16,9.56,9.28,8.21,209.5,77.38,152.12,251.38,69.31,109.97,869.66,15
27/03/2015 16:00:00,8.51,9.06,8.12,9.49,9.56,8.26,119.62,49.55,82.88,176.38,50.31,63.38,542.12,16
27/03/2015 17:00:00,8.1,9.34,8,9.16,9.86,8.4,33.25,21.8,25.67,56.47,28.66,23.57,189.42,17
27/03/2015 18:00:00,7.49,9.63,7.99,7.76,10.03,8.56,1.55,1.59,1.36,3.14,3.41,2.31,13.36,18
28/03/2015 06:00:00,9.68,10.18,9.82,9.49,10.33,9.81,14.57,15.18,19.84,15.08,19.12,23.83,107.62,6
28/03/2015 07:00:00,9.74,10.4,9.9,9.92,10.57,9.8,120.16,112.47,136.12,49.62,147.5,116.66,682.53,7
28/03/2015 08:00:00,10.24,10.56,10.35,10.24,10.56,10.24,179.25,235.38,203.94,135.12,218.88,195.25,1167.82,8
28/03/2015 09:00:00,10.86,10.39,10.7,10.93,10.52,10.57,290.5,310.5,325,205.75,370.75,373.38,1875.88,9
28/03/2015 10:00:00,11.43,10.47,11.19,11.68,10.68,11.14,193.69,579.75,375.75,305.38,302.25,151.06,1907.88,10
28/03/2015 11:00:00,11.03,10.91,11.31,12.51,10.78,10.54,111.06,197.81,142.38,170.19,110.56,122.5,854.5,11
28/03/2015 12:00:00,10.55,10.55,10.82,11.86,10.73,10.5,217.19,121.56,179.19,148.38,180.5,263.62,1110.44,12
28/03/2015 13:00:00,11.07,10.53,11.14,11.52,10.83,11.18,274.88,251.94,354.38,275.12,386.75,408.75,1951.82,13
28/03/2015 14:00:00,11.49,10.69,11.85,12.17,11.09,11.58,258.75,309.5,321.75,290.25,256.75,345.88,1782.88,14
28/03/2015 15:00:00,11.13,10.73,11.67,12.11,10.91,11.22,175.62,170.81,145.81,253.25,159.12,126.5,1031.11,15
28/03/2015 16:00:00,10.48,10.64,10.87,11.61,10.67,10.27,70.91,67.16,76.41,114.12,71.75,86.66,487.01,16
28/03/2015 17:00:00,9.85,10.42,10.3,10.74,10.45,9.92,38.67,40.84,41.12,33.02,39.91,42.19,235.75,17
28/03/2015 18:00:00,9.27,10.33,9.85,10.01,10.4,9.52,3.39,2.89,3.7,2.68,3.11,3.54,19.31,18
29/03/2015 05:00:00,8.67,10.33,9.53,7.45,10.53,9.67,0,0,0,0.04,0,0,0.04,5
29/03/2015 06:00:00,9.38,10.63,9.88,7.76,10.84,9.99,3.88,4.32,5.54,6.89,5.99,4.02,30.64,6
29/03/2015 07:00:00,9.82,10.86,10.22,8.92,10.93,10.14,22.15,37.48,31.62,16.76,38.48,32.44,178.93,7
29/03/2015 08:00:00,9.88,10.82,10.28,9.96,10.85,10.14,52,126.44,100.88,57.91,122.97,77.28,537.48,8
29/03/2015 09:00:00,9.91,10.77,10.43,10.28,10.87,10.22,74.84,138,93.31,145.62,129.56,85.19,666.52,9
29/03/2015 10:00:00,10.04,10.78,10.42,10.62,10.91,10.23,89,164.19,143,155.56,191,120.25,863,10
29/03/2015 11:00:00,10.1,10.88,10.62,10.74,11.03,10.36,128.75,198.25,205.06,204.81,223.56,162.56,1122.99,11
29/03/2015 12:00:00,10.32,10.98,10.93,11.06,11.17,10.6,113.72,147.12,147.88,228.94,128.5,103.84,870,12
29/03/2015 13:00:00,10.32,11.06,10.93,11.36,11.24,10.61,109.03,91.69,131.88,124.44,95.28,87.53,639.85,13
29/03/2015 14:00:00,10.28,11.08,10.93,10.85,11.21,10.53,99.34,76.66,80.69,158.06,80,59.36,554.11,14
29/03/2015 15:00:00,10.09,11.02,10.69,10.63,11.12,10.33,145.06,63.8,111.78,160.88,83.69,120.66,685.87,15
29/03/2015 16:00:00,9.87,10.97,10.77,10.16,11.09,10.46,154.75,102.28,150.31,181.94,102.22,127.94,819.44,16
29/03/2015 17:00:00,9.24,10.89,10.46,9.49,10.93,10.06,77.28,38.41,67.75,76.84,39.92,70.06,370.26,17
29/03/2015 18:00:00,8.36,10.67,9.56,8.28,10.7,9.4,6.61,4.43,7.07,6.04,4.12,6.72,34.99,18
30/03/2015 05:00:00,5.4,8.57,6.23,4,8.86,6.61,0.03,0.02,0.02,0.38,0,0,0.45,5
30/03/2015 06:00:00,4.94,8.52,6.02,3.66,8.82,6.29,56.11,56.64,56.23,60.2,50.97,48.31,328.46,6
30/03/2015 07:00:00,5.66,8.74,6.4,4.75,9.03,6.78,207.75,210.44,208.5,216.25,194.56,193.81,1231.31,7
30/03/2015 08:00:00,6.91,9.13,7.62,6.23,9.38,7.8,288.25,334.88,340.88,260,337.38,293.38,1854.77,8
30/03/2015 09:00:00,7.63,9.42,8.53,7.08,9.6,8.42,409.75,419.62,387.12,320.5,440.38,406,2383.37,9
30/03/2015 10:00:00,8.25,9.59,9.02,7.78,9.75,8.97,518,605,596.25,539.75,609.25,598.5,3466.75,10
30/03/2015 11:00:00,8.9,9.82,9.86,8.94,9.99,9.71,510.75,676,665.5,454.25,603.5,638.25,3548.25,11
30/03/2015 12:00:00,9.25,10.01,10.43,9.14,10.1,10.14,410.5,417.62,424.5,353.88,374.5,367.62,2348.62,12
30/03/2015 13:00:00,9.07,9.75,9.95,8.97,9.93,9.57,485.75,421.25,368.62,500.25,452,409.25,2637.12,13
30/03/2015 14:00:00,9.78,9.77,9.97,9.63,10.11,9.98,259.88,404.5,267.88,374.25,256.38,157.06,1719.95,14
30/03/2015 15:00:00,9.53,9.88,9.83,9.63,10.29,9.72,57.45,94.19,96.84,197.31,83.03,61.14,589.96,15
30/03/2015 16:00:00,9.38,10.38,9.9,9.17,10.74,10.17,33.44,46.59,49.23,32.52,86.62,62.05,310.45,16
30/03/2015 17:00:00,10.14,10.42,10.44,8.75,10.54,10.37,33.64,51.45,39.83,11.18,73.25,46.22,255.57,17
30/03/2015 18:00:00,10.17,10.33,10.34,9.63,10.4,10.18,7.11,6.88,6.02,2.2,8.25,7.06,37.52,18
31/03/2015 05:00:00,7.65,9.89,8.28,7.56,9.99,8.24,0.09,0.03,0.06,0.6,0,0.01,0.79,5
31/03/2015 06:00:00,7.44,9.73,8.01,7.36,9.81,8.04,40.83,29.1,44.19,57.7,25.86,33.69,231.37,6
31/03/2015 07:00:00,7.39,9.64,8.04,7.57,9.7,7.97,126.44,114.38,133.56,204.19,112.47,124.69,815.73,7
31/03/2015 08:00:00,7.29,9.57,8.1,7.8,9.6,7.91,306.25,323.88,313.75,377.25,318.12,313.38,1952.63,8
31/03/2015 09:00:00,7.8,9.5,8.41,8.54,9.52,8.22,512,510.88,517.5,515.5,500.88,509.75,3066.51,9
31/03/2015 10:00:00,8.44,9.57,9.07,9.15,9.52,8.7,605.25,625,622.25,606.5,612.25,616,3687.25,10
31/03/2015 11:00:00,8.78,9.66,9.45,9.54,9.61,9.02,661.75,696,693.75,637.75,695.5,697,4081.75,11
31/03/2015 12:00:00,9.01,9.8,9.73,9.62,9.75,9.29,662.5,720,710,628.5,720.5,700,4141.5,12
31/03/2015 13:00:00,9.15,9.9,9.77,9.84,9.8,9.3,622.25,671.5,648.5,615,670.75,636.75,3864.75,13
31/03/2015 14:00:00,9.07,9.89,9.68,9.81,9.83,9.26,512,570.75,561.75,533,564.75,547.75,3290,14
31/03/2015 15:00:00,8.79,9.88,9.51,9.46,9.85,9.1,414.38,448.88,439.62,401.12,351.88,417,2472.88,15
31/03/2015 16:00:00,8.38,9.78,9.04,8.88,9.78,8.73,252.19,271.88,278.12,234.5,208.31,241.06,1486.06,16
31/03/2015 17:00:00,7.83,9.63,8.49,7.95,9.66,8.31,119.72,116.5,128.31,107.94,112.06,106.22,690.75,17
31/03/2015 18:00:00,7.1,9.43,7.78,6.93,9.47,7.75,12.96,12.23,12.68,8.45,9.67,10.39,66.38,18
1/4/2015 5:00,4.21,7.48,4.78,3.21,7.84,4.99,0.24,0.18,0.21,0.89,0.04,0.06,1.62,5
1/4/2015 6:00,4.3,7.53,4.72,3.24,7.88,5,60.88,50.03,58,65.19,47.84,54.3,336.24,6
1/4/2015 7:00,5.1,7.75,5.27,4.28,8.11,5.69,200.5,189.25,197.44,200.25,173.06,180.06,1140.56,7
1/4/2015 8:00,6.36,8.11,6.61,5.82,8.49,6.86,329.25,277.38,316.38,339.5,289.5,314,1866.01,8
1/4/2015 9:00,7.24,8.47,7.7,7.1,8.83,7.71,465.38,387.25,453.5,431.25,386.88,440.5,2564.76,9
1/4/2015 10:00,7.82,8.74,8.34,7.85,9.04,8.24,522,519.5,553.75,430.62,526.5,542,3094.37,10
1/4/2015 11:00,8.27,9.02,8.82,8.16,9.25,8.72,552,607.75,608,476.75,617.5,590.75,3452.75,11
1/4/2015 12:00,8.62,9.3,9.28,8.69,9.47,9.08,570,587.5,589.25,480.75,613.5,586,3427,12
1/4/2015 13:00,8.87,9.48,9.49,8.97,9.58,9.22,558.5,544.75,571.5,440.88,586,580.25,3281.88,13
1/4/2015 14:00,8.97,9.56,9.61,8.98,9.62,9.28,455.12,438.5,475.38,346.12,508.25,463.25,2686.62,14
1/4/2015 15:00,8.7,9.52,9.46,8.77,9.58,9.01,315.88,288.88,312.75,239.12,278,264.75,1699.38,15
